gene	OMM1.D28A	OMM1.D28B	OMM1.D28C	OMM1.D35A	OMM1.D35B	OMM1.D35C
FXR2	-0.160319382751838	-0.211534936065491	-0.232374625603559	-0.170637108584111	-0.240423378167727	-0.270769043801673
FZD8	-0.0529520719645945	-0.0486075033577537	-0.0234729609699104	-0.0628986265483036	-0.0775354865921215	-0.0523683834023284
FZR1	-0.633607723854005	-0.75667338909418	-0.664210591077476	-0.86949551734409	-1.01362750010559	-0.881034104341024
G3BP1	-0.271963114501243	-0.307823030630174	-0.418329796627333	-0.333644273435949	-0.372424429678475	-0.44591954178801
G3BP2	0	-0.0570992164395782	-0.0969685359958909	0	-0.0527624140891052	-0.0247405849065924
G6PC	-0.126819234460969	-0.0759043765793467	-0.0948686071898609	-0.155832739097361	-0.0750037032632092	-0.0413200173056617
GABPB1	-0.286373405327697	-0.396533446092594	-0.363367615897081	-0.268599022550916	-0.508986421253527	-0.513349273309664
GABPB2	-0.204600727947881	-0.133041357858822	-0.284786093435656	-0.255816222887066	-0.143823132584706	-0.326199783935755
GALNT2	-0.0105066400950411	-0.0270985391090124	-0.012463171829456	0	-0.0707767623676985	-0.0353183322157668
GALNT5	-0.0943049719310814	-0.114832574399007	-0.0642368231110257	-0.147035472432116	-0.0929454376137502	-0.0984402322588298
GALR3	-0.325769406303738	-0.070048590748113	-0.142097492238409	-0.375807823463949	-0.0276781041117076	-0.133325890033294
GAPDH	-1.31065985008681	-1.04933433895076	-1.23129491114434	-1.39878263496815	-1.36292603637383	-1.52166367288036
GATAD2A	-0.31634364628909	-0.337884784898725	-0.37075611234827	-0.416808332682638	-0.399262084023778	-0.449025184942734
GBP3	-0.273738199641158	-0.136584172912648	-0.110302584899577	-0.179252080859885	-0.115577832573389	-0.161156823804821
GBX1	-0.0929104412469855	-0.03512884883614	-0.0680090284548111	-0.100798063368984	-0.104116776876401	-0.0847852294607319
GBX2	-0.0930891908253249	-0.0373820413659734	-0.0680910526859314	-0.0663901364553122	-0.108081804050864	-0.0223474516554422
GCM2	-0.20864551505439	-0.127466814474987	-0.177030880360004	-0.168720615567494	-0.129401725708161	-0.190489653473826
GDF15	-0.123475883759435	-0.121462658679056	-0.0930246689744526	-0.106344659254963	-0.146036470991145	-0.0871811182896899
GDI1	-0.134839895821133	-0.0252671943271155	-0.231012164412078	-0.141659079208556	-0.0136961379073745	-0.316599520761728
GDI2	-0.531791102501528	-0.303469336458263	-0.437522180571611	-0.512724447090067	-0.475381074940357	-0.507204072868229
GFM1	-0.488671836131472	-0.548684198001625	-0.490562672429967	-0.646749528284583	-0.609217395188879	-0.512521811099045
GIT1	-0.0754851479212362	-0.0640108989847118	-0.00776367641384254	-0.0826535932476488	-0.0341669233040651	-0.00898085410734836
GIT2	-0.306233384506559	-0.171941342455466	-0.0827742033766808	-0.401608273477023	-0.276800217224001	-0.0866616660497017
GJA8	-0.206718053913671	-0.202725941419665	-0.347978561603477	-0.217337698152928	-0.315527290192823	-0.386279563358971
GLIS3	-0.0411272511149155	-0.120938505048935	-0.117339439047315	-0.125085741423792	-0.124421267989725	-0.146949242343654
GLT6D1	-0.45673684257805	-0.101722004572627	-0.223902409766802	-0.343252913610994	-0.159879020809467	-0.282617707078147
GMPR	-0.225231825596153	-0.0733363750055026	-0.317505071964781	-0.172559462802327	-0.105191670783852	-0.327722503666777
