gene	Mel285.D28A	Mel285.D28B	Mel285.D28C	Mel285.D49A	Mel285.D49B	Mel285.D49C
AMELX	0.774739460664128	-1.64788150428643	-0.991440278036473	-4.29513282937329	-5.56937671173162	-5.63524077602644
ANAPC4	-2.55363086287272	-3.56098522026443	-3.31296013692565	-5.21998792809107	-6.78179600151962	-6.68978603090807
ANKRD10	-1.31295289567754	-1.44425188734237	-0.802347295763824	-5.86703340245859	-5.88207020875655	-5.44271759060752
ANKRD37	-0.597200385859371	-0.975790003848467	0.159328179782614	-4.6089426748232	-6.22158808815437	-4.42728082281859
ANXA1	-0.0700751616986164	-1.3189459442883	0.10747019578919	-4.81917719616747	-6.14063129218728	-4.39185889072659
AOX1	-0.191320631900045	-1.88112381224481	-0.0618760208777971	-4.65363562720609	-6.38086693798188	-3.86851837077222
AP1G1	-1.98914569482963	-2.35084121614062	-3.46069594684641	-6.66713611459729	-6.21408138124554	-6.3378208298126
AP1G2	-1.11360718733338	-1.38789519544402	-1.37489755328737	-4.63840742067856	-5.59060533940552	-6.04525795209079
AP2A1	0.892666115133509	-0.0827759483960729	1.60061099647612	-3.16515193800574	-5.12306013516257	-2.18599750270614
AP2A2	-0.455545906000809	-0.889089020182857	-0.0382749342787466	-5.0847694700166	-5.28162246729211	-3.95413672485435
AP3M1	-1.24822558827871	-0.691589167581403	-0.974521781958562	-4.75305691880482	-4.70650288579405	-4.35930554360126
AP5M1	-2.03582739688506	-1.03293062877053	-1.35930021176991	-5.97968283557575	-5.35377916959991	-5.87145043390179
APH1A	-1.93512658216397	-2.79208686479808	-1.30738379147307	-5.46779380387878	-6.56664803004787	-6.32808792268655
