gene_pair_id	qc_group	cancer_type	sorted_gene_pair	targetA	targetB	mean_norm_gi	median_norm_gi	variance_norm_gi	nexp	n_replicates	n_guide_pairs	n_sig_guide_pairs	mean_grna_count_all	median_norm_gi_all	variance_norm_gi_all	svar	gi_t_score	plow	phigh	fdr
CYP2A6|CYP2C8	Mel270 D35	Uveal melanoma	CYP2A6|CYP2C8	CYP2A6	CYP2C8	0.376712008235251	0.370216820043721	0.804660754909891	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.019728074330264	1.92901616333377	0.973135572162149	0.0268644278378509	0.973135572162149
MYD88|TIRAP	Mel270 D35	Uveal melanoma	MYD88|TIRAP	MYD88	TIRAP	0.263189050776449	0.356775500327047	0.623129514266529	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.017817219165597	1.92912513686368	0.973142335453714	0.0268576645462858	0.973142335453714
GOLT1B|GOLT1A	Mel270 D35	Uveal melanoma	GOLT1A|GOLT1B	GOLT1B	GOLT1A	0.266725103643177	0.359799994514546	0.640739800368042	96	3	32	1	92.8015564202335	0.0992736458444661	1.03349835299747	0.0180025905982445	1.94170902943628	0.973913832504334	0.0260861674956657	0.973913832504334
IDH1|IDH2	Mel270 D35	Uveal melanoma	IDH1|IDH2	IDH1	IDH2	0.470169449371054	0.36047196870258	0.638707086355918	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0179811936086432	1.94787518719036	0.974285050282971	0.0257149497170288	0.974285050282971
COX4I2|COX4I1	Mel270 D35	Uveal melanoma	COX4I1|COX4I2	COX4I2	COX4I1	0.348895659359975	0.360852264393091	0.587467289198662	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0174418273227774	1.98064321504941	0.976184350496204	0.0238156495037961	0.976184350496204
GBX2|GBX1	Mel270 D35	Uveal melanoma	GBX1|GBX2	GBX2	GBX1	0.241224023970663	0.363120997566521	0.57855666759762	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0173480313059243	2.00321535669041	0.977422910977509	0.0225770890224907	0.977422910977509
ABCG2|MBD4	Mel270 D35	Uveal melanoma	ABCG2|MBD4	ABCG2	MBD4	0.391812745760935	0.350085889729648	0.365948043471234	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0151100457888044	2.04040248318091	0.979344872604766	0.0206551273952345	0.979344872604766
GYS1|GYS2	Mel270 D35	Uveal melanoma	GYS1|GYS2	GYS1	GYS2	0.265367285788954	0.39520320824771	0.888044873911658	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0206058018987036	2.0615486677277	0.980374637265206	0.0196253627347938	0.980374637265206
RECK|TTC7A	Mel270 D35	Uveal melanoma	RECK|TTC7A	RECK	TTC7A	0.38143063015791	0.366713865922853	0.51307019439607	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0166587000090659	2.07207832228836	0.980870931203578	0.0191290687964215	0.980870931203578
NR5A1|NR5A2	Mel270 D35	Uveal melanoma	NR5A1|NR5A2	NR5A1	NR5A2	0.302725070144511	0.385416346648539	0.677510708909702	96	3	32	1	92.8015564202335	0.0992736458444661	1.03349835299747	0.0183896527934199	2.11006535644339	0.98257363660153	0.0174263633984697	0.98257363660153
NSG1|NSG2	Mel270 D35	Uveal melanoma	NSG1|NSG2	NSG1	NSG2	0.344338081641872	0.367367413657708	0.402302570831066	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0154927250241711	2.15388648882687	0.984375462604172	0.0156245373958278	0.984375462604172
SIRPA|TYROBP	Mel270 D35	Uveal melanoma	SIRPA|TYROBP	SIRPA	TYROBP	0.32056211340235	0.406341283629545	0.623474769243584	72	3	24	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0200392958987648	2.1691661519791	0.984964964059759	0.0150350359402412	0.984964964059759
TMEM30A|TMEM30B	Mel270 D35	Uveal melanoma	TMEM30A|TMEM30B	TMEM30A	TMEM30B	0.375485280428242	0.401034845270472	0.760976124064057	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0192682361108341	2.17391429097634	0.98514421370862	0.0148557862913798	0.98514421370862
