gene	MP38.D28A	MP38.D28B	MP38.D28C	MP38.D65A	MP38.D65B	MP38.D65C
DDX17	-0.200301042366723	-0.210976706645114	-0.218391439847079	-0.373635047880819	-0.410891599009273	-0.557353695299043
DDX39A	-0.173039238663306	-0.171305791556681	-0.253416818898009	-0.211220892716568	-0.298583567603833	-0.54361949190645
DDX39B	-0.263390035451097	-0.328140113217053	-0.211022015027282	-0.690536140724746	-0.78784150540794	-0.434256615057986
DDX5	-0.396164229662505	-0.462391658035041	-0.40473828094574	-1.09137157942434	-1.08843843624156	-1.25364595631354
DEGS1	-0.0685843040857364	-0.124271487952908	-0.050996084673404	-0.0854513425183733	-0.193192426980525	-0.00644586635860419
DEGS2	-0.124721314050375	-0.058367526841974	-0.102738598051908	-0.161807874284904	-0.128034811179793	-0.130883724191669
DENND5A	-0.0342699295538337	-0.12611731127095	-0.0310430931360766	-0.0786371579014811	-0.182968201626764	-0.0759475817623863
DENND5B	-0.0664422997669529	-0.0773670031798333	-0.06374002311003	-0.176380546058505	-0.0961917442656368	-0.0211892100204163
DGAT1	-0.260188531886779	-0.278516226104294	-0.257705125140632	-0.463750482119754	-0.515421466123296	-0.360644107268787
DGAT2L6	-0.0849017352006707	-0.0738016334546848	-0.0463705007360854	-0.134929920621649	-0.0882414784355626	-0.00457286166907727
DGKI	-0.0924877877022039	-0.0660468362738909	-0.122991416449557	-0.228244416089563	-0.215978097279929	-0.185602299027471
DGKZ	-0.337037906255216	-0.361245600976078	-0.312880217691011	-0.730716082905541	-0.650053792703848	-0.693407850784443
DHX29	-0.245712531139892	-0.214110743551266	-0.16256675361565	-0.743100376976568	-0.641276933882882	-0.363508293560268
DHX9	-0.983094927628605	-0.841791689412331	-0.737843413807743	-1.87061760083543	-1.62250184164527	-0.985929068812042
DLL1	-0.0372256817750528	-0.0631381588496415	-0.0597755089833063	-0.0517382787355269	-0.0696580246640882	-0.0498936560578901
DLL4	-0.02556357950168	-0.0716816757864926	-0.078815776192498	-0.0227580396719665	-0.0804585216893049	-0.16204300010168
DMD	-0.0772935807832271	-0.0964861067704696	-0.047956161949147	-0.155696017274273	-0.0818339953328514	-0.147968726006522
DMP1	-0.173327443546722	-0.158646684612427	-0.20971060348152	-0.231166227593056	-0.23813085959695	-0.221817723470017
DMXL1	-0.0630072322697908	-0.0793467090363502	-0.055779763543107	-0.187123953113158	-0.239657673679671	-0.109437741065507
DMXL2	-0.160251399901785	-0.151705145248673	-0.210014707410515	-0.238153604778099	-0.177150371008616	-0.343240546936624
DNAJC15	-0.0808119325049865	-0.0434765297110045	-0.0857785379438555	-0.0949912318435222	-0.0568378741820347	-0.180769629691987
DNAJC19	-0.357362176930656	-0.361668327784261	-0.398148261923571	-0.693734452185997	-0.557477860341106	-0.972309866974827
DPCR1	-0.117926913826984	-0.0796373019953673	-0.0716846760664648	-0.0127229866483409	-0.0629781313926086	-0.157160255401654
DRD3	-0.0672293960295976	-0.16070928077781	-0.030580308788502	-0.0386955903414842	-0.162723253865283	-0.000305963300976897
DST	-0.127077416967341	-0.0702617550406605	-0.0689610000127802	-0.04905891483658	-0.0894108836581433	-0.036518425998568
DUOX1	-0.088339608443271	-0.134178465355407	-0.135661776722121	-0.0847387697125256	-0.108666559886592	-0.263226393448097
DUOX2	-0.0618632847053313	-0.0889794010461921	-0.100796275055789	-0.128297314535286	-0.20895163129807	-0.149684301842393
DUSP10	-0.218990795410097	-0.234546430985805	-0.194215149089311	-0.465788896323671	-0.438160701413843	-0.233791998168751
