"geneSymbol","modelName","tissue","cancerType","fc_clean","bf_scaled","modelId","geneId","isPanCancer","source"
"TMEM61","Mel-202","Eye","Melanoma","-0.02323","3.013","SIDM01357","SIDG37911","","Broad"
"SPACA7","Mel-202","Eye","Melanoma","-0.0232","2.974","SIDM01357","SIDG36131","","Broad"
"CC2D1A","Mel-202","Eye","Melanoma","-0.0231","3.014","SIDM01357","SIDG03603","","Broad"
"JDP2","Mel-202","Eye","Melanoma","-0.02303","3.028","SIDM01357","SIDG13391","","Broad"
"GATA3","Mel-202","Eye","Melanoma","-0.02301","2.868","SIDM01357","SIDG09892","","Broad"
"KLHL42","Mel-202","Eye","Melanoma","-0.02269","2.994","SIDM01357","SIDG13890","","Broad"
"NEURL1","Mel-202","Eye","Melanoma","-0.02266","3.026","SIDM01357","SIDG21734","","Broad"
"GNPDA2","Mel-202","Eye","Melanoma","-0.02266","2.98","SIDM01357","SIDG10333","","Broad"
"MPP3","Mel-202","Eye","Melanoma","-0.02257","2.872","SIDM01357","SIDG19959","","Broad"
"ZNHIT1","Mel-202","Eye","Melanoma","-0.02257","3.031","SIDM01357","SIDG42391","","Broad"
"FAM160A1","Mel-202","Eye","Melanoma","-0.02257","2.994","SIDM01357","SIDG08606","","Broad"
"ATAD2B","Mel-202","Eye","Melanoma","-0.02256","2.981","SIDM01357","SIDG01710","","Broad"
"C12orf76","Mel-202","Eye","Melanoma","-0.02254","3.002","SIDM01357","SIDG03068","","Broad"
"SDHA","Mel-202","Eye","Melanoma","-0.02252","3.018","SIDM01357","SIDG33914","","Broad"
"ELF3","Mel-202","Eye","Melanoma","-0.02249","2.995","SIDM01357","SIDG07653","","Broad"
"AATK","Mel-202","Eye","Melanoma","-0.02248","3.032","SIDM01357","SIDG00045","","Broad"
"GAPVD1","Mel-202","Eye","Melanoma","-0.02234","2.931","SIDM01357","SIDG09863","","Broad"
"PLAC8L1","Mel-202","Eye","Melanoma","-0.02234","2.981","SIDM01357","SIDG24933","","Broad"
"WNT10A","Mel-202","Eye","Melanoma","-0.02209","2.933","SIDM01357","SIDG41165","","Broad"
"ID3","Mel-202","Eye","Melanoma","-0.02204","2.985","SIDM01357","SIDG12269","","Broad"
"PLEK","Mel-202","Eye","Melanoma","-0.02204","3","SIDM01357","SIDG24981","","Broad"
"CLEC1B","Mel-202","Eye","Melanoma","-0.02203","2.998","SIDM01357","SIDG04812","","Broad"
"PCNX1","Mel-202","Eye","Melanoma","-0.02202","2.999","SIDM01357","SIDG24159","","Broad"
"CYP3A4","Mel-202","Eye","Melanoma","-0.02197","2.999","SIDM01357","SIDG05921","","Broad"
"ASCC2","Mel-202","Eye","Melanoma","-0.02195","2.877","SIDM01357","SIDG01632","","Broad"
"BCL2L13","Mel-202","Eye","Melanoma","-0.02193","2.877","SIDM01357","SIDG02186","","Broad"
"SSC5D","Mel-202","Eye","Melanoma","-0.0219","2.877","SIDM01357","SIDG36515","","Broad"
"HNF4A","Mel-202","Eye","Melanoma","-0.02185","3.024","SIDM01357","SIDG11673","","Broad"
"NOS3","Mel-202","Eye","Melanoma","-0.02184","2.877","SIDM01357","SIDG22076","","Broad"
"BLCAP","Mel-202","Eye","Melanoma","-0.02176","3.034","SIDM01357","SIDG02315","","Broad"
"MINPP1","Mel-202","Eye","Melanoma","-0.02173","3.001","SIDM01357","SIDG17777","","Broad"
"PLSCR3","Mel-202","Eye","Melanoma","-0.02171","2.988","SIDM01357","SIDG25061","","Broad"
"PHF21B","Mel-202","Eye","Melanoma","-0.02171","3.003","SIDM01357","SIDG24558","","Broad"
"ZNF609","Mel-202","Eye","Melanoma","-0.02169","2.936","SIDM01357","SIDG42154","","Broad"
"ATP4A","Mel-202","Eye","Melanoma","-0.02165","3.002","SIDM01357","SIDG01798","","Broad"
"NWD2","Mel-202","Eye","Melanoma","-0.02164","3.003","SIDM01357","SIDG22513","","Broad"
"JPH2","Mel-202","Eye","Melanoma","-0.02162","3.003","SIDM01357","SIDG13407","","Broad"
"WRAP73","Mel-202","Eye","Melanoma","-0.02159","3.004","SIDM01357","SIDG41170","","Broad"
"ACTRT1","Mel-202","Eye","Melanoma","-0.02158","3.035","SIDM01357","SIDG00341","","Broad"
"PIK3R2","Mel-202","Eye","Melanoma","-0.02156","3.035","SIDM01357","SIDG24681","","Broad"
"ZNF382","Mel-202","Eye","Melanoma","-0.02152","3.04","SIDM01357","SIDG41965","","Broad"
"PGGHG","Mel-202","Eye","Melanoma","-0.02152","2.88","SIDM01357","SIDG24461","","Broad"
"MBD2","Mel-202","Eye","Melanoma","-0.02148","3.005","SIDM01357","SIDG17355","","Broad"
"OSER1","Mel-202","Eye","Melanoma","-0.02138","2.881","SIDM01357","SIDG23651","","Broad"
"ITSN2","Mel-202","Eye","Melanoma","-0.0213","3.038","SIDM01357","SIDG13355","","Broad"
"RARA","Mel-202","Eye","Melanoma","-0.0212","2.883","SIDM01357","SIDG26706","","Broad"
"GRXCR1","Mel-202","Eye","Melanoma","-0.02114","3.03","SIDM01357","SIDG10708","","Broad"
"SLC15A2","Mel-202","Eye","Melanoma","-0.0211","2.993","SIDM01357","SIDG34691","","Broad"
"NAT2","Mel-202","Eye","Melanoma","-0.02106","2.884","SIDM01357","SIDG21374","","Broad"
"TCP10L3","Mel-202","Eye","Melanoma","-0.02103","3.044","SIDM01357","SIDG37373","","Broad"
"C2","Mel-202","Eye","Melanoma","-0.02102","2.993","SIDM01357","SIDG02755","","Broad"
"DCAF13","Mel-202","Eye","Melanoma","-0.02097","3.04","SIDM01357","SIDG06105","","Broad"
"ZIC1","Mel-202","Eye","Melanoma","-0.02094","3.031","SIDM01357","SIDG41625","","Broad"
"NFKBIB","Mel-202","Eye","Melanoma","-0.02092","3.01","SIDM01357","SIDG21796","","Broad"
"OPRM1","Mel-202","Eye","Melanoma","-0.02087","2.995","SIDM01357","SIDG22695","","Broad"
"IQCD","Mel-202","Eye","Melanoma","-0.02086","3.008","SIDM01357","SIDG13188","","Broad"
"TYW5","Mel-202","Eye","Melanoma","-0.02085","3.008","SIDM01357","SIDG40047","","Broad"
"AP4S1","Mel-202","Eye","Melanoma","-0.02084","3.016","SIDM01357","SIDG01201","","Broad"
"CYTH3","Mel-202","Eye","Melanoma","-0.02077","2.995","SIDM01357","SIDG06006","","Broad"
"GUK1","Mel-202","Eye","Melanoma","-0.02061","2.887","SIDM01357","SIDG10867","true","Broad"
"LRRC28","Mel-202","Eye","Melanoma","-0.02059","3.018","SIDM01357","SIDG16815","","Broad"
"EPYC","Mel-202","Eye","Melanoma","-0.02059","2.887","SIDM01357","SIDG07921","","Broad"
"EXTL3","Mel-202","Eye","Melanoma","-0.02056","2.888","SIDM01357","SIDG08234","","Broad"
"TGFBRAP1","Mel-202","Eye","Melanoma","-0.02054","3.018","SIDM01357","SIDG37580","","Broad"
"VIPR1","Mel-202","Eye","Melanoma","-0.02049","2.998","SIDM01357","SIDG40712","","Broad"
"RADIL","Mel-202","Eye","Melanoma","-0.02048","2.946","SIDM01357","SIDG26622","","Broad"
"IFNAR2","Mel-202","Eye","Melanoma","-0.02042","3.045","SIDM01357","SIDG12353","","Broad"
"TCP11X2","Mel-202","Eye","Melanoma","-0.02036","3.05","SIDM01357","SIDG37380","","Broad"
"CREB3","Mel-202","Eye","Melanoma","-0.0203","3.05","SIDM01357","SIDG05387","","Broad"
"ERGIC3","Mel-202","Eye","Melanoma","-0.02026","2.948","SIDM01357","SIDG07953","","Broad"
"EDA","Mel-202","Eye","Melanoma","-0.02022","3.051","SIDM01357","SIDG07293","","Broad"
"SAMHD1","Mel-202","Eye","Melanoma","-0.0202","3.013","SIDM01357","SIDG33657","","Broad"
"CHKB","Mel-202","Eye","Melanoma","-0.02004","3.039","SIDM01357","SIDG04578","","Broad"
"MMP23B","Mel-202","Eye","Melanoma","-0.01998","2.95","SIDM01357","SIDG19856","","Broad"
"GABRB1","Mel-202","Eye","Melanoma","-0.01995","2.95","SIDM01357","SIDG09701","","Broad"
"HELB","Mel-202","Eye","Melanoma","-0.01982","3.04","SIDM01357","SIDG11162","","Broad"
"TRPC6","Mel-202","Eye","Melanoma","-0.01973","3.02","SIDM01357","SIDG39402","","Broad"
"DNAJC4","Mel-202","Eye","Melanoma","-0.01969","2.895","SIDM01357","SIDG06745","","Broad"
"PURB","Mel-202","Eye","Melanoma","-0.01967","3.051","SIDM01357","SIDG26350","","Broad"
"ARL14EPL","Mel-202","Eye","Melanoma","-0.01961","3.005","SIDM01357","SIDG01508","","Broad"
"ZNF365","Mel-202","Eye","Melanoma","-0.01961","3.021","SIDM01357","SIDG41962","","Broad"
"PCDHGA7","Mel-202","Eye","Melanoma","-0.01954","3.005","SIDM01357","SIDG24091","","Broad"
"FTO","Mel-202","Eye","Melanoma","-0.01953","3.043","SIDM01357","SIDG09598","","Broad"
"TMEM59L","Mel-202","Eye","Melanoma","-0.01952","2.896","SIDM01357","SIDG37909","","Broad"
"LCT","Mel-202","Eye","Melanoma","-0.0195","3.043","SIDM01357","SIDG14479","","Broad"
"TMEM239","Mel-202","Eye","Melanoma","-0.01946","3.006","SIDM01357","SIDG38106","","Broad"
"FBXO7","Mel-202","Eye","Melanoma","-0.01945","3.027","SIDM01357","SIDG08879","","Broad"
"PICALM","Mel-202","Eye","Melanoma","-0.01944","3.019","SIDM01357","SIDG24615","","Broad"
"NUCKS1","Mel-202","Eye","Melanoma","-0.01942","3.006","SIDM01357","SIDG22402","","Broad"
"MIF4GD","Mel-202","Eye","Melanoma","-0.01942","3.053","SIDM01357","SIDG17758","","Broad"
"CPNE7","Mel-202","Eye","Melanoma","-0.01923","3.008","SIDM01357","SIDG05340","","Broad"
"MYF5","Mel-202","Eye","Melanoma","-0.0192","3.008","SIDM01357","SIDG21117","","Broad"
"KRT86","Mel-202","Eye","Melanoma","-0.0192","2.898","SIDM01357","SIDG14177","","Broad"
"SELENON","Mel-202","Eye","Melanoma","-0.01919","3.059","SIDM01357","SIDG34011","","Broad"
"ENOX1","Mel-202","Eye","Melanoma","-0.01916","3.046","SIDM01357","SIDG07809","","Broad"
"FAM47C","Mel-202","Eye","Melanoma","-0.01914","3.046","SIDM01357","SIDG08405","","Broad"
"PPY","Mel-202","Eye","Melanoma","-0.01914","3.03","SIDM01357","SIDG25628","","Broad"
"AIMP2","Mel-202","Eye","Melanoma","-0.01905","3.026","SIDM01357","SIDG00691","","Broad"
"UPK1A","Mel-202","Eye","Melanoma","-0.01905","3.009","SIDM01357","SIDG40389","","Broad"
"ARL9","Mel-202","Eye","Melanoma","-0.01901","3.026","SIDM01357","SIDG01501","","Broad"
"PARD6G","Mel-202","Eye","Melanoma","-0.01898","3.01","SIDM01357","SIDG23917","","Broad"
"ACOT12","Mel-202","Eye","Melanoma","-0.01896","3.023","SIDM01357","SIDG00222","","Broad"
"RCSD1","Mel-202","Eye","Melanoma","-0.01887","3.011","SIDM01357","SIDG26980","","Broad"
"SRC","Mel-202","Eye","Melanoma","-0.01886","3.048","SIDM01357","SIDG36405","","Broad"
"UBE2K","Mel-202","Eye","Melanoma","-0.01883","3.011","SIDM01357","SIDG40129","","Broad"
"TXNRD2","Mel-202","Eye","Melanoma","-0.01868","2.96","SIDM01357","SIDG40026","","Broad"
"SLC16A3","Mel-202","Eye","Melanoma","-0.0186","3.013","SIDM01357","SIDG34699","","Broad"
"ID2","Mel-202","Eye","Melanoma","-0.0186","3.03","SIDM01357","SIDG12266","","Broad"
"ELL2","Mel-202","Eye","Melanoma","-0.01856","3.051","SIDM01357","SIDG07667","","Broad"
"MAP3K8","Mel-202","Eye","Melanoma","-0.01853","3.013","SIDM01357","SIDG17208","","Broad"
"DOK6","Mel-202","Eye","Melanoma","-0.01847","3.031","SIDM01357","SIDG06881","","Broad"
"SYCP1","Mel-202","Eye","Melanoma","-0.01846","3.027","SIDM01357","SIDG36961","","Broad"
"HOXA3","Mel-202","Eye","Melanoma","-0.01846","2.962","SIDM01357","SIDG11856","","Broad"
"DOCK10","Mel-202","Eye","Melanoma","-0.01845","2.904","SIDM01357","SIDG06872","","Broad"
"CDC42EP1","Mel-202","Eye","Melanoma","-0.01837","2.963","SIDM01357","SIDG04072","","Broad"
"CCDC103","Mel-202","Eye","Melanoma","-0.01835","2.905","SIDM01357","SIDG03703","","Broad"
"FZD9","Mel-202","Eye","Melanoma","-0.01826","3.016","SIDM01357","SIDG09663","","Broad"
"WDR20","Mel-202","Eye","Melanoma","-0.01824","3.016","SIDM01357","SIDG41046","","Broad"
"RFX6","Mel-202","Eye","Melanoma","-0.0181","3.03","SIDM01357","SIDG27113","","Broad"
"GBP2","Mel-202","Eye","Melanoma","-0.01809","3.068","SIDM01357","SIDG09919","","Broad"
"LMBR1","Mel-202","Eye","Melanoma","-0.01795","2.966","SIDM01357","SIDG16648","","Broad"
"MTHFR","Mel-202","Eye","Melanoma","-0.01789","2.967","SIDM01357","SIDG20703","","Broad"
"CYP21A2","Mel-202","Eye","Melanoma","-0.01785","3.04","SIDM01357","SIDG05981","","Broad"
"GPM6B","Mel-202","Eye","Melanoma","-0.01783","3.07","SIDM01357","SIDG10484","","Broad"
"MOSPD2","Mel-202","Eye","Melanoma","-0.01781","2.909","SIDM01357","SIDG19932","","Broad"
"SARAF","Mel-202","Eye","Melanoma","-0.01781","3.04","SIDM01357","SIDG33687","","Broad"
"CXXC4","Mel-202","Eye","Melanoma","-0.01776","3.057","SIDM01357","SIDG05793","","Broad"
"ABLIM1","Mel-202","Eye","Melanoma","-0.01776","3.038","SIDM01357","SIDG00152","","Broad"
"ADPRHL1","Mel-202","Eye","Melanoma","-0.01762","3.072","SIDM01357","SIDG00538","","Broad"
"CDKL3","Mel-202","Eye","Melanoma","-0.01734","3.074","SIDM01357","SIDG04178","","Broad"
"RUNDC3A","Mel-202","Eye","Melanoma","-0.01733","3.024","SIDM01357","SIDG33524","","Broad"
"DNAJC24","Mel-202","Eye","Melanoma","-0.01726","3.037","SIDM01357","SIDG06776","","Broad"
"TAS2R43","Mel-202","Eye","Melanoma","-0.0172","3.045","SIDM01357","SIDG37177","","Broad"
"GIGYF1","Mel-202","Eye","Melanoma","-0.0172","3.076","SIDM01357","SIDG10079","","Broad"
"MBIP","Mel-202","Eye","Melanoma","-0.01716","3.062","SIDM01357","SIDG17366","","Broad"
"TXNDC15","Mel-202","Eye","Melanoma","-0.01703","3.026","SIDM01357","SIDG40010","","Broad"
"ZNF155","Mel-202","Eye","Melanoma","-0.01702","3.027","SIDM01357","SIDG41810","","Broad"
"NADK","Mel-202","Eye","Melanoma","-0.01702","3.063","SIDM01357","SIDG21298","","Broad"
"TRABD","Mel-202","Eye","Melanoma","-0.017","3.039","SIDM01357","SIDG38534","","Broad"
"RECK","Mel-202","Eye","Melanoma","-0.01696","3.045","SIDM01357","SIDG27000","","Broad"
"ADAMTS16","Mel-202","Eye","Melanoma","-0.01692","2.974","SIDM01357","SIDG00415","","Broad"
"MCTP2","Mel-202","Eye","Melanoma","-0.01689","3.048","SIDM01357","SIDG17446","","Broad"
"RCVRN","Mel-202","Eye","Melanoma","-0.01665","3.077","SIDM01357","SIDG26981","","Broad"
"UBE2E2","Mel-202","Eye","Melanoma","-0.01657","3.051","SIDM01357","SIDG40113","","Broad"
"FSIP2","Mel-202","Eye","Melanoma","-0.01656","3.042","SIDM01357","SIDG09538","","Broad"
"RNF141","Mel-202","Eye","Melanoma","-0.01653","3.067","SIDM01357","SIDG29135","","Broad"
"PLA2G4F","Mel-202","Eye","Melanoma","-0.01646","3.032","SIDM01357","SIDG24916","","Broad"
"SIDT2","Mel-202","Eye","Melanoma","-0.01634","3.052","SIDM01357","SIDG34426","","Broad"
"C4orf19","Mel-202","Eye","Melanoma","-0.01628","3.033","SIDM01357","SIDG02839","","Broad"
"CXCL9","Mel-202","Eye","Melanoma","-0.01626","3.051","SIDM01357","SIDG05761","","Broad"
"ABHD12B","Mel-202","Eye","Melanoma","-0.01618","2.98","SIDM01357","SIDG00124","","Broad"
"LRG1","Mel-202","Eye","Melanoma","-0.01617","3.034","SIDM01357","SIDG16751","","Broad"
"MBD4","Mel-202","Eye","Melanoma","-0.01617","2.922","SIDM01357","SIDG17363","","Broad"
"HUS1B","Mel-202","Eye","Melanoma","-0.01613","3.07","SIDM01357","SIDG12200","","Broad"
"ZBTB14","Mel-202","Eye","Melanoma","-0.01613","3.084","SIDM01357","SIDG41437","","Broad"
"GOLGA2","Mel-202","Eye","Melanoma","-0.01606","2.923","SIDM01357","SIDG10344","","Broad"
"NECAP2","Mel-202","Eye","Melanoma","-0.016","3.086","SIDM01357","SIDG21666","","Broad"
"CHFR","Mel-202","Eye","Melanoma","-0.01599","3.086","SIDM01357","SIDG04564","","Broad"
"CHST11","Mel-202","Eye","Melanoma","-0.01599","3.047","SIDM01357","SIDG04653","","Broad"
"RIPOR2","Mel-202","Eye","Melanoma","-0.01588","3.048","SIDM01357","SIDG27261","","Broad"
"ABRAXAS1","Mel-202","Eye","Melanoma","-0.01577","3.038","SIDM01357","SIDG00159","","Broad"
"CYB561D2","Mel-202","Eye","Melanoma","-0.01576","3.049","SIDM01357","SIDG05814","","Broad"
"LSM12","Mel-202","Eye","Melanoma","-0.01574","3.049","SIDM01357","SIDG16921","","Broad"
"PTF1A","Mel-202","Eye","Melanoma","-0.01571","3.036","SIDM01357","SIDG26204","","Broad"
"STK38L","Mel-202","Eye","Melanoma","-0.0157","3.088","SIDM01357","SIDG36737","","Broad"
"MLF2","Mel-202","Eye","Melanoma","-0.01565","2.985","SIDM01357","SIDG19802","","Broad"
"DHDH","Mel-202","Eye","Melanoma","-0.01565","3.049","SIDM01357","SIDG06512","","Broad"
"CASK","Mel-202","Eye","Melanoma","-0.01561","3.039","SIDM01357","SIDG03497","","Broad"
"UNG","Mel-202","Eye","Melanoma","-0.01561","3.058","SIDM01357","SIDG40373","","Broad"
"NMB","Mel-202","Eye","Melanoma","-0.01552","3.059","SIDM01357","SIDG21952","","Broad"
"SIGLEC1","Mel-202","Eye","Melanoma","-0.01552","2.928","SIDM01357","SIDG34428","","Broad"
"CD3E","Mel-202","Eye","Melanoma","-0.0155","3.087","SIDM01357","SIDG03933","","Broad"
"ACOT11","Mel-202","Eye","Melanoma","-0.01545","3.038","SIDM01357","SIDG00221","","Broad"
"CSGALNACT2","Mel-202","Eye","Melanoma","-0.01541","3.09","SIDM01357","SIDG05505","","Broad"
"ITIH1","Mel-202","Eye","Melanoma","-0.01539","3.052","SIDM01357","SIDG13324","","Broad"
"RDH13","Mel-202","Eye","Melanoma","-0.01525","3.053","SIDM01357","SIDG26990","","Broad"
"PPFIA3","Mel-202","Eye","Melanoma","-0.01519","3.053","SIDM01357","SIDG25365","","Broad"
"RASSF7","Mel-202","Eye","Melanoma","-0.01514","3.054","SIDM01357","SIDG26766","","Broad"
"CAPZA2","Mel-202","Eye","Melanoma","-0.0151","3.093","SIDM01357","SIDG03447","","Broad"
"MAGEB6","Mel-202","Eye","Melanoma","-0.0151","3.061","SIDM01357","SIDG17104","","Broad"
"EGLN2","Mel-202","Eye","Melanoma","-0.01505","3.063","SIDM01357","SIDG07462","","Broad"
"BCL3","Mel-202","Eye","Melanoma","-0.015","3.042","SIDM01357","SIDG02189","","Broad"
"PXMP4","Mel-202","Eye","Melanoma","-0.01496","3.062","SIDM01357","SIDG26386","","Broad"
"VASP","Mel-202","Eye","Melanoma","-0.01492","3.063","SIDM01357","SIDG40636","","Broad"
"ERMP1","Mel-202","Eye","Melanoma","-0.0149","3.064","SIDM01357","SIDG07979","","Broad"
"CXCL6","Mel-202","Eye","Melanoma","-0.01479","3.056","SIDM01357","SIDG05759","","Broad"
"DTX3","Mel-202","Eye","Melanoma","-0.01479","3.046","SIDM01357","SIDG07040","","Broad"
"CXCL10","Mel-202","Eye","Melanoma","-0.01478","3.064","SIDM01357","SIDG05762","","Broad"
"CYP26C1","Mel-202","Eye","Melanoma","-0.01477","3.065","SIDM01357","SIDG05985","","Broad"
"SH3TC2","Mel-202","Eye","Melanoma","-0.01476","3.057","SIDM01357","SIDG34362","","Broad"
"DTD2","Mel-202","Eye","Melanoma","-0.0147","3.082","SIDM01357","SIDG07028","","Broad"
"LGI1","Mel-202","Eye","Melanoma","-0.01464","3.097","SIDM01357","SIDG14564","","Broad"
"TOMM7","Mel-202","Eye","Melanoma","-0.01439","3.067","SIDM01357","SIDG38318","","Broad"
"HOXB6","Mel-202","Eye","Melanoma","-0.01434","3.099","SIDM01357","SIDG11877","","Broad"
"TCN2","Mel-202","Eye","Melanoma","-0.01433","3.069","SIDM01357","SIDG37367","","Broad"
"CX3CR1","Mel-202","Eye","Melanoma","-0.01431","3.06","SIDM01357","SIDG05748","","Broad"
"PDC","Mel-202","Eye","Melanoma","-0.0143","3.1","SIDM01357","SIDG24193","","Broad"
"STMN2","Mel-202","Eye","Melanoma","-0.01427","3.069","SIDM01357","SIDG36744","","Broad"
"SLC48A1","Mel-202","Eye","Melanoma","-0.01422","3.069","SIDM01357","SIDG35002","","Broad"
"SERPINB6","Mel-202","Eye","Melanoma","-0.01421","3.097","SIDM01357","SIDG34171","","Broad"
"SCN4B","Mel-202","Eye","Melanoma","-0.01413","3.087","SIDM01357","SIDG33844","","Broad"
"XAGE5","Mel-202","Eye","Melanoma","-0.01408","2.939","SIDM01357","SIDG41211","","Broad"
"SORCS3","Mel-202","Eye","Melanoma","-0.01402","3.053","SIDM01357","SIDG36065","","Broad"
"CHRNA5","Mel-202","Eye","Melanoma","-0.01401","3.099","SIDM01357","SIDG04631","","Broad"
"FOXN1","Mel-202","Eye","Melanoma","-0.01393","3.1","SIDM01357","SIDG09311","","Broad"
"ZFP41","Mel-202","Eye","Melanoma","-0.01388","3.051","SIDM01357","SIDG41582","","Broad"
"ZFX","Mel-202","Eye","Melanoma","-0.01388","3.051","SIDM01357","SIDG41602","","Broad"
"CFAP46","Mel-202","Eye","Melanoma","-0.01372","3.09","SIDM01357","SIDG04432","","Broad"
"G3BP2","Mel-202","Eye","Melanoma","-0.01362","3.066","SIDM01357","SIDG09670","","Broad"
"SCN2B","Mel-202","Eye","Melanoma","-0.01361","3.001","SIDM01357","SIDG33840","","Broad"
"AP3B2","Mel-202","Eye","Melanoma","-0.01355","3.106","SIDM01357","SIDG01191","","Broad"
"OLIG1","Mel-202","Eye","Melanoma","-0.01348","3.075","SIDM01357","SIDG22650","","Broad"
"HIGD1C","Mel-202","Eye","Melanoma","-0.01344","2.944","SIDM01357","SIDG11267","","Broad"
"SNX25","Mel-202","Eye","Melanoma","-0.01341","3.076","SIDM01357","SIDG36017","","Broad"
"POLR1D","Mel-202","Eye","Melanoma","-0.01338","3.068","SIDM01357","SIDG25219","","Broad"
"H3C11","Mel-202","Eye","Melanoma","-0.0133","3.059","SIDM01357","SIDG11342","","Broad"
"CD55","Mel-202","Eye","Melanoma","-0.01329","3.068","SIDM01357","SIDG03972","","Broad"
"ETV3L","Mel-202","Eye","Melanoma","-0.01329","3.105","SIDM01357","SIDG08168","","Broad"
"C1orf146","Mel-202","Eye","Melanoma","-0.01326","3.069","SIDM01357","SIDG02704","","Broad"
"SNX5","Mel-202","Eye","Melanoma","-0.01323","2.946","SIDM01357","SIDG35965","","Broad"
"MICAL2","Mel-202","Eye","Melanoma","-0.01318","3.069","SIDM01357","SIDG17730","","Broad"
"NAT8","Mel-202","Eye","Melanoma","-0.01312","3.079","SIDM01357","SIDG21376","","Broad"
"ZNF716","Mel-202","Eye","Melanoma","-0.01308","3.057","SIDM01357","SIDG42250","","Broad"
"NFYA","Mel-202","Eye","Melanoma","-0.01305","3.079","SIDM01357","SIDG21808","","Broad"
"NRP2","Mel-202","Eye","Melanoma","-0.0129","3.081","SIDM01357","SIDG22309","","Broad"
"LRRC4B","Mel-202","Eye","Melanoma","-0.01289","2.948","SIDM01357","SIDG16789","","Broad"
"FOXRED2","Mel-202","Eye","Melanoma","-0.01288","3.007","SIDM01357","SIDG09335","","Broad"
"PYGO1","Mel-202","Eye","Melanoma","-0.01288","3.059","SIDM01357","SIDG26403","","Broad"
"LCNL1","Mel-202","Eye","Melanoma","-0.01284","3.081","SIDM01357","SIDG14473","","Broad"
"MMD","Mel-202","Eye","Melanoma","-0.01284","3.081","SIDM01357","SIDG19831","","Broad"
"CDC25B","Mel-202","Eye","Melanoma","-0.0128","3.097","SIDM01357","SIDG04044","","Broad"
"PYDC1","Mel-202","Eye","Melanoma","-0.01271","3.082","SIDM01357","SIDG26396","","Broad"
"LRRK1","Mel-202","Eye","Melanoma","-0.01268","3.073","SIDM01357","SIDG16882","","Broad"
"TNFRSF13C","Mel-202","Eye","Melanoma","-0.01268","3.098","SIDM01357","SIDG38236","","Broad"
"WDR5B","Mel-202","Eye","Melanoma","-0.01267","3.099","SIDM01357","SIDG41035","","Broad"
"APEH","Mel-202","Eye","Melanoma","-0.01267","3.073","SIDM01357","SIDG01220","","Broad"
"UACA","Mel-202","Eye","Melanoma","-0.01263","3.061","SIDM01357","SIDG40053","","Broad"
"TRIM60","Mel-202","Eye","Melanoma","-0.01262","3.111","SIDM01357","SIDG39124","","Broad"
"KLHL7","Mel-202","Eye","Melanoma","-0.01259","3.083","SIDM01357","SIDG13858","","Broad"
"RBM38","Mel-202","Eye","Melanoma","-0.01257","3.065","SIDM01357","SIDG26855","","Broad"
"C21orf91","Mel-202","Eye","Melanoma","-0.01257","3.114","SIDM01357","SIDG03241","","Broad"
"RBP5","Mel-202","Eye","Melanoma","-0.01252","3.01","SIDM01357","SIDG26927","","Broad"
