gene	OMM25.D28A	OMM25.D28B	OMM25.D28C	OMM25.D42A	OMM25.D42B	OMM25.D42C
ANXA1	-0.149768017246009	-0.0524078148234855	0.0120537870792345	-0.105762941781528	-0.00839537383704196	0.00963298610083951
AOX1	-0.10303940439087	-0.145848145616204	-0.0859866617015474	-0.175522101565148	-0.186322685038876	-0.108711862441557
AP1G1	-0.117348075027862	-0.0902208826670372	-0.0744649166551081	-0.164826806574899	-0.0918134330779788	-0.140239205066954
AP1G2	-0.169046625144984	-0.256673666846171	-0.254131686075976	-0.120317711043083	-0.340183174717615	-0.424185830601378
AP2A1	-0.382268967106396	-0.272457060890423	-0.311675307595875	-0.504013486663936	-0.438533810990683	-0.481459606119214
AP2A2	-0.0438094814618171	-0.20722469408323	-0.0748291878952204	-0.0937039097122226	-0.250406751597193	-0.0648531437579047
AP3M1	-0.0763557459026887	0.065033731466075	-0.013058774806773	-0.0307637436054322	0.11428773172993	0.0483475983242924
AP5M1	-0.0523429245646083	-0.112048480426784	0.0659230944840777	-0.076819362327966	-0.153757375314596	0.0701239466505565
APH1A	-0.261616451286635	-0.320559896959618	-0.300907111637287	-0.387896700744057	-0.470076023180509	-0.34563202175765
APH1B	-0.275323690607178	-0.197336405476405	-0.165362292231809	-0.28676043786621	-0.181593929856091	-0.255935638918812
APOBEC1	0.0358115065245592	-0.0566050199866012	0.0206324395155184	-0.0322800735975918	-0.0431290908625337	-0.0201794846844976
APOBEC3C	-0.0831103009443718	-0.14789301614125	-0.167095351200011	-0.115735469301299	-0.261184992017028	-0.296513844779222
AQP8	-0.0703298829244481	0.0900151448499712	0.00850007326969143	-0.124394592701484	0.0860609031666954	0.0721929270791384
ARFGEF1	-0.00631019732069977	-0.121288334072274	-0.113408192008098	0.0610694908727848	-0.0814202863071459	-0.143461092948217
ARFGEF2	-0.0495188540028408	-0.0892960164764555	-0.0152316461335626	-0.130054370817954	-0.196757736598273	-0.198289131361359
ARFIP1	-0.14100933588624	-0.147160622698509	0.0101741409325656	-0.23017692706547	-0.250472458307922	-0.0304940792420242
ARFIP2	-0.0690759061333335	-0.140950674279167	-0.0323384840061669	-0.0300520681576843	-0.233926712680508	-0.170820574617347
