gene	OMM23.D28A	OMM23.D28B	OMM23.D28C	OMM23.D35A	OMM23.D35B	OMM23.D35C
FOXK2	-0.296657540106608	-0.251733559941355	-0.360371874963967	-0.315949370741875	-0.339905752836403	-0.328139341525088
FRS2	-0.161350071892912	-0.0904589905234367	-0.10525618895479	-0.151469514902504	-0.102943288852556	-0.100990564979867
FRS3	-0.188356141177471	-0.0726182656655452	-0.134471367680219	-0.1800495934141	-0.0897275544939313	-0.130633274639407
FRY	-0.0535394082388854	-0.126932993531857	-0.068380323272308	-0.0427122689646796	-0.130013661252363	-0.124183863276564
FRYL	-0.0604552916227606	-0.0375444476013513	-0.0505315901052243	-0.0469329070163391	-0.0449588966016091	-0.0407697840626048
FSD1	-0.147138422552847	-0.1334085223535	-0.145080137426558	-0.140093275993793	-0.176988408665294	-0.0973899244133415
FSD1L	-0.0591071950981474	-0.0971566168291861	-0.0808523582984887	-0.080814058491917	-0.110035365466717	-0.0578592279776957
FUT5	-0.110114706954205	-0.162837009592398	-0.193513330866977	-0.132068018630186	-0.224877141808224	-0.159762150676536
FXR1	-0.141516049025285	-0.0526389484705492	-0.14962362806856	-0.109765234307804	-0.158017751493013	-0.117366962570496
FXR2	-0.118700152514956	-0.149291604740298	-0.130679638194222	-0.114047307984986	-0.121844794646586	-0.147383634846992
FZD8	-0.10841924774594	-0.0955097088138722	-0.099072523317438	-0.108144169418665	-0.0572518880260404	-0.111884991551024
FZR1	-0.298081024749797	-0.231142131388999	-0.302730659937006	-0.374188337310938	-0.277841925364861	-0.361317032584103
G3BP1	-0.344047393988146	-0.14772973634457	-0.282397296957715	-0.361058522816007	-0.215043589271959	-0.322992701089956
G3BP2	-0.294643677283138	-0.133713095482383	-0.194653597123834	-0.269227720062406	-0.128733898105824	-0.182708288264912
G6PC	-0.110245183840535	-0.0831174765753324	-0.144349034257408	-0.0683657643678006	-0.117081191504483	-0.146137588768072
GABPB1	-0.351957455568441	-0.276310782545759	-0.37205420898758	-0.393153313447019	-0.325705557327241	-0.397200050887001
GABPB2	-0.194174652080361	-0.163956181746496	-0.248821192318645	-0.200200159034471	-0.159257074675211	-0.27188921296583
GALNT2	-0.153547543883565	-0.0642869123114335	-0.150237220329975	-0.146098659759839	-0.0798272819202002	-0.126466876886887
GALNT5	-0.131553430279784	-0.142903992908342	-0.173414448096857	-0.184041992487688	-0.145171769107925	-0.167174444026729
GALR3	-0.198679177034939	-0.246186903993816	-0.287044159391623	-0.20019356851198	-0.298127440232442	-0.322151755013016
GAPDH	-1.09218438071636	-0.964804396852442	-0.94746309389355	-1.1474644570994	-1.14626409074079	-1.15354471167305
GATAD2A	-0.309401447191975	-0.273782434289368	-0.362792044473444	-0.366641636843974	-0.402407817217268	-0.411805443652517
GBP3	-0.0688787041628161	-0.0850134164965135	-0.124954641472735	-0.108951380909093	-0.0936279999150821	-0.101802738094237
GBX1	-0.0722552196747735	-0.0126430271886434	-0.0597368920251761	-0.0667395269715353	-0.0208977612392477	-0.0529761821723146
GBX2	-0.147919929182045	-0.154185873249622	-0.139070299670202	-0.156559147884771	-0.125725344808611	-0.110767992968611
GCM2	-0.218817463901895	-0.186888330672566	-0.145254652572744	-0.237908035079854	-0.267793034728977	-0.153241694693683
GDF15	-0.13107060183115	-0.132490907734361	-0.124628492364057	-0.131704533965073	-0.125876076325814	-0.116860407605946
GDI1	-0.0779421921007443	-0.0937066905775577	-0.0769509975632768	-0.0834028285464757	-0.131471701357382	-0.0785111778603024
GDI2	-0.181721894280371	-0.166619481514921	-0.147234386090224	-0.178197171344132	-0.213891982561251	-0.181323786449307
GFM1	-0.839317488089731	-0.940012053512693	-0.896680105144944	-0.815122245099659	-1.07510651783706	-0.96494504871136
GIT1	-0.0665982289056008	-0.0874358731993982	-0.0682472978192942	-0.0655800404735926	-0.097178428691724	-0.0573456202387143
GIT2	-0.179417413469796	-0.14570445332973	-0.210742697118755	-0.232591242353158	-0.201113804729056	-0.167969408031423
GJA8	-0.187930089328401	-0.156717097495379	-0.214263070192491	-0.212858775743033	-0.21374344585109	-0.21867838462876
GLIS3	-0.0852572342524055	-0.156615724249677	-0.125627832538443	-0.126355146812006	-0.150347483497136	-0.0936191780457256
GLT6D1	-0.209803864246231	-0.0774890170416703	-0.134362137117513	-0.197323171436849	-0.0514260769586114	-0.183200102783555
GMPR	-0.0855684036547082	-0.218381382670627	-0.157579263644207	-0.106957454276664	-0.195603835279142	-0.170200604429729
GMPR2	-0.10144955423248	-0.193780408919265	-0.198053117682342	-0.117043345333515	-0.205565563768943	-0.209780979161405
GNB3	-0.197063805993889	-0.18070028221236	-0.193088763706913	-0.165283209030442	-0.150654065240468	-0.123645091748213
